,comm_date,author,author_id,likes,comment,video_id
7254,2024-06-06T22:35:41Z,@alvinsr_,UCt8jY9eCl-QPEKpQETq9Sow,0,"2 kata lucu ""TOTAL POLITIK""",k4oDIDYFgTk
7255,2024-06-06T22:35:39Z,@tabularasa1134,UC1TaFoCGFXB_rW6MfW5iw1w,0,"Arie Putra dan Budi Adiputro tambah matang dan bijak, salutt....",k4oDIDYFgTk
7256,2024-06-06T22:35:37Z,@MOOD-sd2jd,UCKpoYVulsRjToZaoB7cDQ5g,0,Apasi lu tol,k4oDIDYFgTk
7257,2024-06-06T22:35:22Z,@aieflower639,UCdWM9bDAjx4eiqSMQnYBxag,0,"Gini ya menurut aq tentang Gibran, ya silakan kalau mau dinasti tdk ada yg melarang tapi tdk dgn menabrak konstitusi, dgn di ubahnya usia presiden dan wakil utk meloloskan gibran artinya itu dipaksakan dan ini tujuannya utk apa? Utk melanggengkan kebijakan sebelumnya dan bisa jadi agar laci laci kebobrokan tdk terbuka. Kenapa tdk tunggu saja di waktunya yaitu pemilu 2029 misalnya 🙏🙏",k4oDIDYFgTk
7258,2024-06-06T22:35:13Z,@sahrulpujianto1342,UC4ScgqDlTahE67wYLLWRXFQ,0,"udah jan ditonton, liat reviewnya aja di sosmed.",k4oDIDYFgTk
7259,2024-06-06T22:34:36Z,@naserahad2503,UC31K5obhVr0bSHxSjLSEbmg,0,Berdebat sama orang dongo bang.wkwkw,k4oDIDYFgTk
7260,2024-06-06T22:34:12Z,@Jirut888,UC63rPn25wlq5MVlw8Trdt3A,0,"Ni dua orang ngomong apa sih sama panji, kek orang nyabu ga tau arah tujuan",k4oDIDYFgTk
7261,2024-06-06T22:34:10Z,@fiyatiirawan8235,UCvlj_KOqk9CxqOWOspKdqvg,0,"Host nya taik semua... 
Gw apalin nih muka2nya. 
Kalo pada nyaleg ga akan gw pilih",k4oDIDYFgTk
7262,2024-06-06T22:32:51Z,@izal9037,UCj3YujDQ_1eEh_PYqlcEarA,2,Mau sampe jan ethes juga kalo semuanya berjalan baik baik aja hajarr,k4oDIDYFgTk
7263,2024-06-06T22:32:32Z,@muhammadyusdin6080,UCUwrun7rPUittx7rJ4OcI1w,1,Efek nonton konten tiktok jadi gini 😂😂😂,k4oDIDYFgTk
7264,2024-06-06T22:32:25Z,@rachmatwibisana,UCwGPJP0WpCJAAyGGYr3eaEA,2,Bravo Panji... you are very smart.,k4oDIDYFgTk
7265,2024-06-06T22:30:53Z,@sahiralubis,UCVVQ0LNzQ0yG4QcYZEnHXVA,0,"sorry banget, ini yang komedian Pandji .. atau hostnyaa yahhh? lucu banget!",k4oDIDYFgTk
7266,2024-06-06T22:30:48Z,@TheWahyudi86,UCYZirPhm0QLevpv9tIrmTiw,0,DUO HOST DONGOK DI TAMPILIN,k4oDIDYFgTk
7267,2024-06-06T22:29:14Z,@yuliacitra128,UCPrQUr6fjV2wwLBsO4vMzSg,0,Mampir kesini krna mau bacain komentar ajah🤭😅,k4oDIDYFgTk
7268,2024-06-06T22:29:09Z,@euzanhenry,UCWiUnr9FY3IE6LyCpsjgKMg,0,"Kenapa lu marah SYL

Ya dia korupsi, kocak jg 2 orang ini 😅",k4oDIDYFgTk
7269,2024-06-06T22:28:58Z,@tabularasa1134,UC1TaFoCGFXB_rW6MfW5iw1w,0,Gaya komunikasi PANDJI kayak sales asuransi😂😂,k4oDIDYFgTk
7270,2024-06-06T22:28:23Z,@pebripewali6879,UCuBza9IkmakkPVYqG78rO2Q,0,"Gak ngikutin mereka, tp kegoblokan mereka di up jadi penasaran dan ternyata mereka penjilat",k4oDIDYFgTk
7271,2024-06-06T22:28:04Z,@rifanart1032,UCe_rCl72svo90k-6vAKcJng,0,"MC nya ganti aja lah. Argumennya kureng 

Bilang aja gw dapet duit makan dari politik jadi gw ga bisa memihak. Se simple itu pake muter2 pake asian value, hak asasi. Cuihh ah",k4oDIDYFgTk
7272,2024-06-06T22:28:01Z,@micheldery3932,UC4Lcmt9UnPDpmy4eE13BYkw,1,Ternyata kampret juga ni 2 host😅😅😅,k4oDIDYFgTk
7273,2024-06-06T22:27:06Z,@labibsatrianugroho8049,UCIWw-I8oPPacIiS7M29pNiQ,1,Duh host host jancuk,k4oDIDYFgTk
7274,2024-06-06T22:26:40Z,@user-oe8uh2ge8n,UCX4k6V4Gr86k8Q97svrih9Q,1,Kedua hostnya dung*,k4oDIDYFgTk
7275,2024-06-06T22:25:39Z,@syarifsyarif9895,UCykrLgyL13AQGlC2tfm7M1A,6,Judul nya kurang tepat.. seharusnya PANJI KAGET AMA  HOST NYA,k4oDIDYFgTk
7276,2024-06-06T22:24:41Z,@rachmatabdullah369,UChMBlX6qXgmsHRGYI2Aosog,0,fungsi host adalah mencari infomasi sebanyaknya dari narasumber.,k4oDIDYFgTk
7277,2024-06-06T22:24:02Z,@noname-cw9qi,UCTUSRT_TrCM2qyJqbQKHI2g,1,"Sblm pandji dateng, rocky gerung udh nyemprot biji peler dua ini. Dgn kata hitsnya ""DUNGU""",k4oDIDYFgTk
7278,2024-06-06T22:23:37Z,@maztrischannel_7732,UCUdbH7nxsWPTNDWTKUM9Tsw,1,"Ini yg lagi viral, asian value😂",k4oDIDYFgTk
7279,2024-06-06T22:23:32Z,@HimarKari-om4pf,UCjWnGH8nUcVVnkxDQaFB-ng,0,"Gua nonton ini channel awal² krn bang pandji aja, setelah itu kelihatan kok gak jelas ini channel.

Terlalu menggiring opini.

Mending nonton mata najwa aja, semua di skak, gak pandang bulu.",k4oDIDYFgTk
7280,2024-06-06T22:23:14Z,@adisantoso4317,UCvMTySxDA_Ftisj0AlQLJYg,6,Untung bang panji gak bilang kalian berdua bego.. wiwiwiwiwiw,k4oDIDYFgTk
7281,2024-06-06T22:23:10Z,@winosasongko1830,UCXhlwB6ha9TsCXXiF_JzB7g,1,Bubar aja... Kasian tar yg nonton jadi tambah tolol.....,k4oDIDYFgTk
7282,2024-06-06T22:22:41Z,@fadlirahmadi,UC4Qhr5naRbEmOq9gRC4_Geg,1,Nih orang dua paham ga ya yg dia omongin 😂😂😂 ganti aja namanya tolol politik 😂,k4oDIDYFgTk
7283,2024-06-06T22:20:37Z,@MrUhuy-ci2rp,UCB3Wrkfv3PSMawTGSuNarWw,2,Bener kata rocky gerung duo dungu 😆,k4oDIDYFgTk
7284,2024-06-06T22:19:59Z,@syafrullah2,UCsPKxsRwWY6fmBxUGRBcYkw,1,"Memang ga sreg sama bocah 2 ini semenjak RG walkout 😂
Kaya bocah ngomong politik ga si",k4oDIDYFgTk
7285,2024-06-06T22:18:29Z,@user-pv3ih7ux4j,UCjZ91XuaflJcqN9Re7uIv_w,1,Botak kosong,k4oDIDYFgTk
7286,2024-06-06T22:18:24Z,@sarwanmashar3828,UCRu_MWsJ5cueEneNl2Jaubw,2,Host millenial jiwa DINASTI,k4oDIDYFgTk
7287,2024-06-06T22:17:16Z,@abdulishak8609,UCa0uzh28H0dZjk3d8c5r94g,0,"ORANG ORANG MAH PADA KAGAK PAHAM SAMA APA YG DI SAMPAIKAN BUDI SM ARIE, ARIE NGOMONG KORUPSI TAPI SEMUA HAPPY JUGA SARKASM BUAT YG LAKUIN, MEREKA BEDUA BUKAN ORG BODOHLAH, SOAL DINASTI POLITIK MEREKA GAMAU BEROPINI JUGA KARNA DISINI BUKAN TEMPAT MEREKA, TEMPAT INI UTK SEMUA PERSPEKSTIF, LAGIAN JUGA MEREKA PRO KARNA ADA ALASAN BELUM TENTU SEMUA BURUK. SEMUA ADA BUKTI BURUK NGGA NYA. 
YG COMMENT2 KECEWA DGN MEREKA BEDUA DAN MEMUJI PANJI AGAK KURENG SI MIKIRNYA. 🙏🏻😊",k4oDIDYFgTk
7288,2024-06-06T22:17:00Z,@MrObama-hz9uv,UCmKej2YtORpgG9F_4rEs1EA,0,Asian value,k4oDIDYFgTk
7289,2024-06-06T22:15:29Z,@Lastkissgoodbye182,UCgfOQXynFhttIO-E1FuN0KA,0,"Dayum, host sama narsum banyakan host yg ngomong. Sibuk ""nyapu"" hostnya setelah di ""cut that stupid'in"". Wkwkwkkwkw....",k4oDIDYFgTk
7290,2024-06-06T22:14:15Z,@tabularasa1134,UC1TaFoCGFXB_rW6MfW5iw1w,0,"Konstruksi pemahaman si PANDJI lemah, cuman lebih ekspresif dan sensasional aja. Pemberantasan korupsi, human right, demokrasi, dinasti politik, dan asian value itu diorkestrasi dalam KONSTITUSI (peran pratai politik dan aspirasi masyarakat). Dinasti politik itu sangat manusiawi. Kuncinya adalah pemberantasan korupsi harus tegas dan konsisten. Selama partai2 politik ideologinya transaksional, ya konstitusi terkait pemberatasan korupsi pasti lemah terlepas dinasti politik atau bukan. 

Hubungan keluarga darah tidak selalu menjamin persatuan dan kerjasama. Keluarga bisa saja mengalami perpecahan dan konflik hingga menjadi musuh satu sama lain. Sebaliknya, orang lain yang bukan keluarga darah dapat membentuk hubungan yang kuat melalui kerjasama dan kepercayaan, hingga mereka bisa dianggap sebagai keluarga sendiri, mirip dengan pembentukan dinasti dalam sejarah.

Ikatan emosional dan profesional dapat terbentuk di luar hubungan keluarga tradisional. Orang yang memiliki tujuan, nilai, dan visi yang sama dapat menjalin kerjasama yang erat dan mendalam, bahkan melebihi hubungan darah.

Dalam politik, hubungan yang dibangun melalui kerjasama dan tujuan bersama bisa lebih kuat dan lebih berkelanjutan daripada hubungan keluarga darah yang bisa terpecah karena berbagai alasan.",k4oDIDYFgTk
7291,2024-06-06T22:11:39Z,@user-pv3ih7ux4j,UCjZ91XuaflJcqN9Re7uIv_w,1,"Ini orang kosong aja,sok tau,sipaling tau😂",k4oDIDYFgTk
7292,2024-06-06T22:07:52Z,@adyaprajana1303,UCp7EbTIuSVNVCBuqktbarsw,2,Total politik = buzzer RP,k4oDIDYFgTk
7293,2024-06-06T22:07:38Z,@indragrd7503,UC0b9v8qRlMO7xnwmouDQUWA,0,Deket dg kekuasaan itu manis sih...,k4oDIDYFgTk
7294,2024-06-06T22:07:29Z,@healtomiseknight,UCHrMbYh9NjUTkwuX9a9rWcw,1,Potcast ini adalah yang terburuk dari potcast yang didatangi oleh Pandji Pragiwaksono. Gua udah nonton hampir semuanya termasuk ke tempat ust Feliz,k4oDIDYFgTk
7295,2024-06-06T22:06:14Z,@SAJANGSIL94,UChttClMpdiNguumAYXUkkfg,1,host nggak nyampek . dislike 👇,k4oDIDYFgTk
7296,2024-06-06T22:05:54Z,@pakujagad3932,UC_3chDQinCkK-1rHHQWQmOA,0,Panji and me be like: What the F did you just say?????,k4oDIDYFgTk
7297,2024-06-06T22:05:38Z,@user-vo7tq8yw1r,UCr7TS0ul63LpYSB5m8emZFg,0,"Setelah ada dua kata lucu

Sekarang ada dua kata goblok = human rights",k4oDIDYFgTk
7298,2024-06-06T22:05:04Z,@bagasprasepta9227,UCGEMgckQlzq_TBTswcTBkRQ,116,“Korup tp semua happy” what a stupid statement🤯,k4oDIDYFgTk
7299,2024-06-06T22:03:34Z,@prayitnoprayitno5240,UCmSImUi5jglxTxYDRBwSZGg,0,Yang dua itu kebanyakan bergaul sama pak pacul ....jadilah sekarang kaya politikus...  Terjun sekalian mas ke partai,k4oDIDYFgTk
7300,2024-06-06T22:02:53Z,@nikovenansius6688,UCPSBMLYC30DJt47yjDOlw8Q,0,"Host ini terlalu banyak bergaul sama politikus makanya bisa keluar statement dan mungkin mindset nya uda jadi “ korupsi tapi semua happy “, apakah ini bisa jadi indikasi/cerminan perilaku para politikus2 di Indonesia ini ???",k4oDIDYFgTk
7301,2024-06-06T22:00:40Z,@TheDhobith,UCpzTUcDXVw8KM-KWKjFzZhA,0,Indonesia politic etics is fully Downgrade than american,k4oDIDYFgTk
7302,2024-06-06T21:59:53Z,@khansam.208,UCsuf9XAcaJ8T6CQM7w8rJtA,4,dia bilang yang 58% ga masalah dengan opini dia soal politik dinasti krn mayoritas masyarakat pro hal itu ga sadar bahwa yg nonton total politik itu melek masalah politik bukan kemakan gimik tiktok,k4oDIDYFgTk
7303,2024-06-06T21:59:46Z,@MAKI-ow1of,UCJKV91UyCELKSmrGZbUwdOg,0,"Total Politik ❌
Cacat Logika ✅",k4oDIDYFgTk
7304,2024-06-06T21:59:03Z,@indrashanum6614,UCKvjrtMmxyXf7ER0nJu3Tvw,0,Semangat pandji.. Biarin aja hostnya ngotot..,k4oDIDYFgTk
7305,2024-06-06T21:54:56Z,@wahyudwipayana2655,UCxiD3C15iNt5aTcTw4wZ9jQ,0,"dah dijelasin ma Pandji aja ngk ngerti2, gregetan bgt",k4oDIDYFgTk
7306,2024-06-06T21:54:56Z,@apiphasbyzacky1726,UCGdidhUq5YgcM6veT7si3RA,0,Indonesia emas ? 😂 Hayalan,k4oDIDYFgTk
7307,2024-06-06T21:53:26Z,@666pasukanmati8,UCqtQyA-XdroztN7wG-Nt4Sw,0,why why why,k4oDIDYFgTk
7308,2024-06-06T21:52:43Z,@leksyzalnito4071,UCdlsK35nHlR7Q-plRw9_tsQ,0,Login,k4oDIDYFgTk
7309,2024-06-06T21:52:13Z,@vascoart6980,UCnsYLv0EM5ydyYgpj9WNdIQ,38,"Dari logika berfikir mereka berdua langsung wah, Did that really bagaimana cara mereka berfikir apa yang menjadi tolak ukur mereka sehingga politik dinasti bisa menjadi normal dan sudah berdamai akan itu sorry to say jongkok banget cara berfikir mereka I proud you bang pandji 🔥",k4oDIDYFgTk
7310,2024-06-06T21:50:48Z,@jakapanjul1830,UCXcZTexcPUk0H9I2EyD58Rg,0,"Pandji kalo udah counter attack lawan nya bisa bingung gagap, yg udah ngerasain si Narji wkwkkwk",k4oDIDYFgTk
7311,2024-06-06T21:48:08Z,@healtomiseknight,UCHrMbYh9NjUTkwuX9a9rWcw,0,"Dari perkataan orang hebat, cara menghancurkan orang-orang korup dan jahat adalah memusnahkan mereka yang menjilat. Karena orang korup dan berani terus menerus berbuat jahat adalah mereka dikelilingi oleh para penjilat. 

Plis netizen jangan mengajarkan perilaku menjilat seperti ini. Kalau Indonesia mau maju, musnahkan mental menjilat. Karena tidak ada yang bagus dari sifat itu.",k4oDIDYFgTk
7312,2024-06-06T21:45:05Z,@fadlimuhamadikhsan8643,UCgYbja7mTbVXWqYEWQwAlRg,0,"Itu cangcorang yang pake jersey soviet mesti dicek urin kayaknya..
Atau cringy nya original",k4oDIDYFgTk
7313,2024-06-06T21:44:26Z,@ninda_ndf,UCM1-jzt4ZbeM1tCgHCjDIJw,0,"Komentar host nya MEMALUKAN. Saya kira mereka ""berisi"", ternyata 'kosong'.",k4oDIDYFgTk
7314,2024-06-06T21:43:06Z,@anggabelekok5320,UC21QjHBCMwm0udm6N3NUjlg,0,Jilat terus,k4oDIDYFgTk
7315,2024-06-06T21:41:55Z,@bytrix,UCmVk4li-CKoWWMLdIHzVocA,0,ToIoI Politik,k4oDIDYFgTk
7316,2024-06-06T21:41:32Z,@bytrix,UCmVk4li-CKoWWMLdIHzVocA,0,Tolol Politik,k4oDIDYFgTk
7317,2024-06-06T21:40:50Z,@maulanachan5364,UCRcK3hF8eSNc8j6-ak6NmXw,0,"Ngapain lu harus cari batas minimum untuk berdamai, gaada anjeng, kalo adapun itu cuma dikepala lu sendiri, bilang aja lu gabisa ngelawan karna lu masih bergantung hidup ama tuh elit.",k4oDIDYFgTk
7318,2024-06-06T21:39:33Z,@bianno715,UCXKWPj1BcmPgSZEM2NDTljg,0,Greget dan pengen ngomong b***s** pada dua host dongok ini.,k4oDIDYFgTk
7319,2024-06-06T21:39:16Z,@HolyBaristua,UC3PuCYt_p37_3FW5L57uZ1Q,0,I'm with panji...panji lagi merogoh otak dua idiot ini yang opini sesatnya jahat terhadap bangsanya..,k4oDIDYFgTk
7320,2024-06-06T21:37:48Z,@pandanwangi7874,UCZ6RUNjFJ6k03fbx59uKUog,0,Mereka berdua sekolahnya sampe gerbang apa warnet yah ko kosong2.😅,k4oDIDYFgTk
7321,2024-06-06T21:37:28Z,@desdhoni,UCeSw3Rf4BdcDvqSYkpY_PrQ,0,"hehehe
those two guys desperately try sooo god damn hard to twist the words, only to find they mess with the wrong person",k4oDIDYFgTk
7322,2024-06-06T21:36:51Z,@alvin7399,UCWDuigSYS2jS1l1r8wdv38A,0,"Udah kena duit ya susah nolak hahaha, yg baju putih udah ga ketolong",k4oDIDYFgTk
7323,2024-06-06T21:36:32Z,@AlikasimAzizi,UCD4cPFS-ZyL4GQhAinSVhZg,0,"Sumpah kemari karna liat yt short, dengar jawaban 2 host ini sumpah kek sampah, dengan membolehkan dinasti politik. Gak bsa bilang apa2 lagi",k4oDIDYFgTk
7324,2024-06-06T21:35:41Z,@rizkimaulana4831,UCH4HfyAt8EfkQ5itHWTn9wg,0,ganti host,k4oDIDYFgTk
7325,2024-06-06T21:35:15Z,@fvckk6662,UCtl1NC8eBP37Avy7Ahew3Uw,1,"host gasopan, mas pandji lagi ngomong malah garuk garuk conge goblok

Ditambah pernyataan host 1 lagi yang tolol "" Korup tapi semua happy"" 

Ini pada kenapa dah host nya????",k4oDIDYFgTk
7326,2024-06-06T21:33:33Z,@ef5635,UC9lQnbNnqBQR41dXCCjttzA,0,Human right...asean value ....pedut badut jongos 😂,k4oDIDYFgTk
7327,2024-06-06T21:31:40Z,@Yudyapra,UCMO3vd9CIJ9AfR2Whc5IRTA,0,"Ari keliatan kebanyakan makan Kalori, otaknya mengecil badanya membesar ",k4oDIDYFgTk
7328,2024-06-06T21:31:38Z,@ainunmawaddah5531,UCCu7crAKTroP-GjI11xfhAg,0,"""korup tpi semua happy"" kata ""semua happy"" tu siapa yang para host ini maksud. Rakyat bawah ? Sejak kapan korupsi mensejahterakan rakyat ? Atau menurut mereka jika circle mereka/pejabat udah sejahtera itu berarti negara ini sudah nyaman untuk semua orang. Teruslah gila jangan waras",k4oDIDYFgTk
7329,2024-06-06T21:31:11Z,@bianno715,UCXKWPj1BcmPgSZEM2NDTljg,0,"2 host kaum empang ini mah...cerdas kagak, dongok bangga....",k4oDIDYFgTk
7330,2024-06-06T21:29:04Z,@ArdyanshaAkbar,UClXnezgVDPoS9OD3QNzv58Q,0,"KORUP TETEP HAPPY? GIMANA HEY! KORUP YA TETEP SALAH. LU HAPPY KARENA DAPET BAGIAN MUNGKIN, JADINYA HAPPY",k4oDIDYFgTk
7331,2024-06-06T21:26:38Z,@tamzarsapunda8155,UCP2dwVF26qDz06Goq2RAShw,0,Segitu doang kapasitas orang total politik 😂,k4oDIDYFgTk
7332,2024-06-06T21:24:41Z,@deniafrianto7068,UC5Q0PuMVLP6z6UgIH3fFI4g,1,emang udah ga ada empati aja ni duo ppk,k4oDIDYFgTk
7333,2024-06-06T21:24:29Z,@duniamainanrimba,UCW7vSGCpPjAw4Y_EnyOhrpA,0,"1. Bang pandji dengan baiknya nahan ""mending dicut"" malah di ""highlight""
2. Untung bang pandji udah vegan,kalo masih daging mah uda di tampol",k4oDIDYFgTk
7334,2024-06-06T21:23:45Z,@Politicost7777,UCHT-YiGpjZxngo1UssBBLXA,0,"Setuju sama Panji, dinasti politik bikin demokrasi kita mundur ratusan tahun. Balik lagi ke zaman kerajaan.",k4oDIDYFgTk
7335,2024-06-06T21:22:24Z,@fahriapdiansyah8888,UCc8dmW8JtGy94jbkHB7m35g,0,Spill conge nya min,k4oDIDYFgTk
7336,2024-06-06T21:21:43Z,@adityalaksitayudha8008,UCpGoh_kPxTZiEGCK5ldXc3w,0,2 host keliatan b**go nya di depan bang pandji,k4oDIDYFgTk
7337,2024-06-06T21:20:56Z,@kakeksongkok,UCMjoO7VXwPGXHDPRsRaS5Iw,0,"be honest, gw ngeliat host ini tuh sederhananya mmg melakukan kompromi terhadap banyak realita buruk di lapangan agar tdak perlu bergesekan dgn kepentingan mereka. pov mereka mmg bukan orientasi rakyat. mereka di satu sisi mengamini human rights, tapi di sisi lain, byak hal2 yg justru pincang aspek human rightsnya di level rakyat gara2 membiarkan politik pilihan keluarga.",k4oDIDYFgTk
7338,2024-06-06T21:20:23Z,@ef5635,UC9lQnbNnqBQR41dXCCjttzA,0,2 badutttttt ini ga tau malu tandain muka2 B2 ini 😂,k4oDIDYFgTk
7339,2024-06-06T21:20:20Z,@akuganteng2588,UCOyU3XSvl_6P6YVe6LLDoXQ,0,"si budi sih bagus ya penjelasannya, si ari apaan dah gajelas co ngomong apaan",k4oDIDYFgTk
7340,2024-06-06T21:19:51Z,@muryantomuryanto8728,UC1U5tV5r0b5oH29K-onz5XQ,0,"Jokowi selesay 5 bulan lagi, 

Berkut lucu lucuan muncul,.. 
Dagelan berlanjut",k4oDIDYFgTk
7341,2024-06-06T21:19:33Z,@ef5635,UC9lQnbNnqBQR41dXCCjttzA,0,Ngebuka nalar 2 orang aja susah apalagi 58% orang 🤣🤣🤣🤣🤣,k4oDIDYFgTk
7342,2024-06-06T21:16:27Z,@sahrulpujianto1342,UC4ScgqDlTahE67wYLLWRXFQ,0,ini yang dibilang host dungu sama RG.,k4oDIDYFgTk
7343,2024-06-06T21:16:22Z,@hendisub,UC0bH-t70Vg-9-8-irXdQ5RQ,0,"woi saya nonton bang panjdi,,,, bukan kalian penjilat politik",k4oDIDYFgTk
7344,2024-06-06T21:14:55Z,@sonyboy5290,UC3J7zgSHOD9BmUdhmV9I2Rw,0,"Epic bg pandji!!!
kalo si host benar2 yakin dinasti politik ok2 aja, maka dia gk akan gagap dalam menjawab.
Total politik ---> TOLOL politik
👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻",k4oDIDYFgTk
7345,2024-06-06T21:14:48Z,@bajaringantriputrateknik3610,UCmEg4TIn_0n_tzQvn_NJ3Ww,0,Buzzer total politik lg cuci piring di kolom komentar 😂,k4oDIDYFgTk
7346,2024-06-06T21:14:27Z,@Nerfemperor,UCF0-TWgYUZwo8GuRv9NSnMQ,0,Duhhh 😂😂😂😂 kek org kurang🤮,k4oDIDYFgTk
7347,2024-06-06T21:13:44Z,@rifkypraba6504,UCfawu9FWMor8C2I8MndsxxQ,0,37.15 point gw adalah tolol,k4oDIDYFgTk
7348,2024-06-06T21:12:55Z,@adzanfajar3304,UCVcR1mIhJsUwQBkKxRcYmIw,0,"“Gue gak mungkin kayak lu”

🤣🤣🤣",k4oDIDYFgTk
7349,2024-06-06T21:11:15Z,@anindyafq2704,UCvA5HWPxvG1KDvCE67IkvKQ,1,"Panji menjaga kewarasan berfikir kita, lanjutkan mas Panji,👍🇮🇩",k4oDIDYFgTk
7350,2024-06-06T21:11:02Z,@babymukbang7649,UCo25_kkziNq_x8xI17iWHMA,0,‘Korup semua happy’,k4oDIDYFgTk
7351,2024-06-06T21:08:51Z,@user-bc4rm5cl7p,UCZh5XXb0ODHu-mRFUGxTtMA,0,RAKYAT BANTEN HARUS LIHAT INI. KALAU PENGEN BANTEN MAJU,k4oDIDYFgTk
7352,2024-06-06T21:07:18Z,@arialdi4437,UCwpwoXeYkGNguBvOwj4mM3A,0,wkwkwkwk sumpah ini lucu bgt hostnya,k4oDIDYFgTk
7353,2024-06-06T21:04:14Z,@JossyNurhidayatullah,UCRdJfVeahc6TdDK2WkwXi4A,0,"Si gemoy nyari aman, jawaban ora nyambung 😂",k4oDIDYFgTk
7354,2024-06-06T21:03:45Z,@raynaldybagaskara6149,UCqUA5BbnVwD2bNOF7oNjg0Q,1,Buzzer buzzer lagi pada kerja nih di komen 😅,k4oDIDYFgTk
7355,2024-06-06T21:03:09Z,@samueljohanes5219,UCDudknLh9MnrhaGffXsXzEQ,0,Ini video udh bener2 bikin malu hostnya tapi kok masih diupload? Hmmm apa yg sedang di-marketing-in?,k4oDIDYFgTk
7356,2024-06-06T21:01:42Z,@aaajis,UCQodw9FoyZnhbUdwGgF22Fg,0,"bang pandji lagi cosplay jd pak jokowi, lagi emosi tapi keliatan gak emosi",k4oDIDYFgTk
7357,2024-06-06T21:01:20Z,@rostchilled9595,UC7xLhoLPI4Z3JiBKgoN0bhA,0,24:51 🔥🔥🔥,k4oDIDYFgTk
7358,2024-06-06T21:00:07Z,@shinryuki4275,UCj9LUcTNOCo8DbfV8ssQfvQ,4,"Statement host yg paling wow, ""korup tapi semua happy""
Woww",k4oDIDYFgTk
7359,2024-06-06T20:59:32Z,@yourmatcha4319,UCvl8VLNDIKt9ieFV2012aAw,0,Udah klarif belum si bang atas keblunderannya? Gws deh kalo belum sadar,k4oDIDYFgTk
7360,2024-06-06T20:56:52Z,@kisahtakusai,UCRRbGXFy1IVJAlJZXfN0XEA,0,"Hak asasi untuk pribadi?
Hei, lu ngomong ttg org yg mau naik jadi presiden/wapres..
Lu pikir ga ada kaitan gitu, antara rakyat dan pimpinan?
Lu kan bilang human ride ya udah hidup sendiri gih",k4oDIDYFgTk
7361,2024-06-06T20:56:40Z,@krisnagumilang1561,UCN3x6xZB17hEwhJzFOVDoiQ,0,Fungsinya nonton dua org ini apadah?,k4oDIDYFgTk
7362,2024-06-06T20:55:11Z,@rafsandibismarafsanjani8889,UC5Zyz3rA4tp7OQc_aJOvZGA,0,"""KORUP TAPI SEMUA HAPPY"" THE WORST STATEMENT EVER!👏😂",k4oDIDYFgTk
7363,2024-06-06T20:51:43Z,@rifkypraba6504,UCfawu9FWMor8C2I8MndsxxQ,0,Sorry ga tahan bgt”GOBLOKKKKKK!!!!!!”,k4oDIDYFgTk
7364,2024-06-06T20:51:41Z,@ahmad.ripayyy,UCibSVhadND73mLiNMQoKE7w,0,"Korupsi tapi semua happy??? 

Pernyataan paling Gila.",k4oDIDYFgTk
7365,2024-06-06T20:51:07Z,@ridhogian,UCMl63FFmi7Mx19LlSNiGCPw,538,"Come on, berkacalah dari banten, tahun 2000an sejak atut jadi wakil gub, trus maju lg jd gub, sampai 2 periode, sampai sekarang dari anak, keponakan, saudaranya uda banyak yg jadi pejabat di banten, tapi banten masih saja terbelakang, bahkan lebak tahun 2010an sempat dinobatkan daerah termiskin di indonesia, sekarang ibu kota banten, serang, jauh sekali dari kata MAJU, hal sepele trayek angkot ga pernah bisa rapih, orang mudah saja di turunkan di tengah jalan, lalu pendidikan, pengangguran, lapangan kerja, katanya ibu kota proponsi, tapi jauh sekali dibandingkan ibu kota propinsi lainnya, saat sekolah dan kuliah dulu saya pikir masih wajar, namun setelah bekerja saya sudah berkunjung ke lebih dari 100 kota di indonesia, lebih dr 30 propinsi di indonesia bahkan 3 negara luar negeri, ternyata banten segitu bobroknya. How can u speak dinasti politik its oke? come on, banten 24 tahun lambat progressnya..mau jadi apa kalau di level atas aja uda dinasyi juga?",k4oDIDYFgTk
7366,2024-06-06T20:50:52Z,@paritajayachanel9913,UCFOvWDM4F0K4EZ67udv6Rgg,0,"Klo opini w pribadi, 
Intinya setiap ada hal atau aturan yang bisa ada celah atau indikasi kecurangan harus di koreksi habis2an agar sistem pemerintahan kita menjadi semakin baik, sehingga itu membuat individu2 politik sangat sulit sekali bermain curang (korupsi),
Nahhh maksud si Panji ini dynasti politik.
Klo semua sistem udah bener dan baik dan nyaris tidak ada celah membuat invidu politik atau pelaku politik melakukan korupsi, tapi klo ada dinasty politik maka sistem itu bisa saja  dipermainkan atau di tutupi demi merauk keuntungan pribadi dan dynasti itu sendiri (korupsi).
Gitu menurut w",k4oDIDYFgTk
7367,2024-06-06T20:45:43Z,@rifnilala5693,UC3CpRET5Fxcyf-Gpv3h-oaA,0,"Wah bener"" rusak si ini. Serem pasukan gemoy",k4oDIDYFgTk
7368,2024-06-06T20:45:30Z,@utopia3768,UCac0KcLQxdK3nX4WEJJh2_Q,0,"salah undang tamu, blunder jadi kelihatan bgt kebodohannya",k4oDIDYFgTk
7369,2024-06-06T20:44:40Z,@Sugi-id7iv,UCUR1MNXJpjpoSl9u9B9GcuA,0,"Orang 2 itu mabok apa ya,, wajib di pertanyakan itu",k4oDIDYFgTk
